country,year,happiness_score,gdp_factor,social_support_factor,health_factor,freedom_factor,generosity_factor,corruption_factor,iso3,co2_total_mt,co2_per_capita_t,gdp_current_usd,gdp_per_capita_usd,internet_users_pct,life_expectancy_years,population_total,trade_pct_gdp,unemployment_pct,urban_population_pct
Norway,2018,7.594,1.456,1.582,0.861,0.686,0.286,0.34,NOR,44.393,8.357249,,,,,,,3.91899991035461,
Denmark,2018,7.555,1.351,1.59,0.868,0.683,0.284,0.408,DNK,34.724976,6.021652,,,,,,,4.97499990463257,
Iceland,2018,7.495,1.343,1.644,0.914,0.677,0.353,0.138,ISL,3.658953,10.366893,,,,,,,2.91799998283386,
Switzerland,2018,7.487,1.42,1.549,0.927,0.66,0.256,0.357,CHE,36.873818,4.330742,,,,,,,4.88299989700317,
Netherlands,2018,7.441,1.361,1.488,0.878,0.638,0.333,0.295,NLD,158.62784,9.176643,,,,,,,3.88000011444092,
Canada,2018,7.328,1.33,1.532,0.896,0.653,0.321,0.291,CAN,584.369116,15.778726,,,,,,,5.92000007629395,
New Zealand,2018,7.324,1.268,1.601,0.876,0.669,0.365,0.389,NZL,35.704539,7.379218,,,,,,,4.52199983596802,
Sweden,2018,7.314,1.355,1.501,0.913,0.659,0.285,0.383,SWE,42.094909,4.142263,,,,,,,6.44399976730347,
Australia,2018,7.272,1.34,1.573,0.91,0.647,0.361,0.302,AUS,416.283827,16.665199,,,,,,,5.38700008392334,
United Kingdom,2018,7.19,1.244,1.433,0.888,0.464,0.262,0.082,GBR,379.729755,5.715981,,,,,,,3.9539999961853,
Austria,2018,7.139,1.341,1.504,0.891,0.617,0.242,0.224,AUT,66.55718,7.528656,,,,,,,4.78599977493286,
Costa Rica,2018,7.072,1.01,1.459,0.817,0.632,0.143,0.101,CRI,8.229478,1.632595,,,,,,,8.12800025939941,
Ireland,2018,6.977,1.448,1.583,0.876,0.614,0.307,0.306,IRL,39.012368,8.069565,,,,,,,5.69099998474121,
Germany,2018,6.965,1.34,1.474,0.861,0.586,0.273,0.28,DEU,754.408432,9.100585,,,,,,,3.42499995231628,
Belgium,2018,6.927,1.324,1.483,0.894,0.583,0.188,0.24,BEL,99.873631,8.723658,,,,,,,6.32299995422363,
Luxembourg,2018,6.91,1.576,1.52,0.896,0.632,0.196,0.321,LUX,9.566671,15.736909,,,,,,,5.46999979019165,
United States,2018,6.886,1.398,1.471,0.819,0.547,0.291,0.133,USA,5376.657233,16.187923,,,,,,,3.93300008773804,
Israel,2018,6.814,1.301,1.559,0.883,0.533,0.354,0.272,ISR,60.256915,7.125529,,,,,,,3.95000004768372,
United Arab Emirates,2018,6.774,2.096,0.776,0.67,0.284,0.186,,ARE,210.218381,22.999398,,,,,,,2.57500004768372,
Czech Republic,2018,6.711,1.233,1.489,0.854,0.543,0.064,0.034,CZE,106.337972,10.09417,,,,,,,2.3970000743866,
Malta,2018,6.627,1.27,1.525,0.884,0.645,0.376,0.142,MLT,1.546948,3.146851,,,,,,,4.58300018310547,
France,2018,6.489,1.293,1.466,0.908,0.52,0.098,0.176,FRA,322.526821,5.017701,,,,,,,9.18000030517578,
Mexico,2018,6.488,1.038,1.252,0.761,0.479,0.069,0.095,MEX,475.268909,3.832385,,,,,,,3.32200002670288,
Chile,2018,6.476,1.131,1.331,0.808,0.431,0.197,0.061,CHL,84.468694,4.516692,,,,,,,7.22300004959106,
Taiwan,2018,6.441,1.365,1.436,0.857,0.418,0.151,0.078,TWN,282.843,11.921133,,,,,,,,
Panama,2018,6.43,1.112,1.438,0.759,0.597,0.125,0.063,PAN,10.767613,2.585103,,,,,,,3.92199993133545,
Brazil,2018,6.419,0.986,1.474,0.675,0.493,0.11,0.088,BRA,477.10213,2.270114,,,,,,,12.543999671936,
Argentina,2018,6.388,1.073,1.468,0.744,0.57,0.062,0.054,ARG,180.599336,4.066307,,,,,,,9.48299980163574,
Guatemala,2018,6.382,0.781,1.268,0.608,0.604,0.179,0.071,GTM,18.690765,1.109233,,,,,,,2.72699999809265,
Uruguay,2018,6.379,1.093,1.459,0.771,0.625,0.13,0.155,URY,6.57097,1.917388,,,,,,,7.96099996566772,
Qatar,2018,6.374,1.649,1.303,0.748,0.654,0.256,0.171,QAT,95.231911,34.42036,,,,,,,0.142000004649162,
Saudi Arabia,2018,6.371,1.379,1.331,0.633,0.509,0.098,0.127,SAU,626.191138,17.881911,,,,,,,5.91900014877319,
Singapore,2018,6.343,1.529,1.451,1.008,0.631,0.261,0.457,SGP,46.01984,7.914618,,,,,,,3.76799988746643,
Malaysia,2018,6.322,1.161,1.258,0.669,0.356,0.311,0.059,MYS,267.086876,8.243608,,,,,,,3.35999989509583,
Spain,2018,6.31,1.251,1.538,0.965,0.449,0.142,0.074,ESP,270.052271,5.771329,,,,,,,15.4870004653931,
Colombia,2018,6.26,0.96,1.439,0.635,0.531,0.099,0.039,COL,82.426799,1.672725,,,,,,,9.0930004119873,
Trinidad & Tobago,2018,6.192,1.223,1.492,0.564,0.575,0.171,0.019,TTO,40.327883,26.801118,,,,,,,2.82999992370605,
Slovakia,2018,6.173,1.21,1.537,0.776,0.354,0.118,0.014,SVK,36.102971,6.628357,,,,,,,6.75600004196167,
El Salvador,2018,6.167,0.806,1.231,0.639,0.461,0.065,0.082,SLV,6.409551,1.021224,,,,,,,4.3899998664856,
Nicaragua,2018,6.141,0.668,1.319,0.7,0.527,0.208,0.128,NIC,5.199214,0.791088,,,,,,,4.47900009155273,
Poland,2018,6.123,1.176,1.448,0.781,0.546,0.108,0.064,POL,337.048486,8.74963,,,,,,,3.67300009727478,
Bahrain,2018,6.105,1.338,1.366,0.698,0.594,0.243,0.123,BHR,32.787139,22.044145,,,,,,,0.962000012397766,
Uzbekistan,2018,6.096,0.719,1.584,0.605,0.724,0.328,0.259,UZB,116.464113,3.58908,,,,,,,5.22300004959106,
Kuwait,2018,6.083,1.474,1.301,0.675,0.554,0.167,0.106,KWT,97.045441,22.47887,,,,,,,2.07599997520447,
Thailand,2018,6.072,1.016,1.417,0.707,0.637,0.364,0.029,THA,282.105408,3.966176,,,,,,,0.665000021457672,
Italy,2018,6.0,1.264,1.501,0.946,0.281,0.137,0.028,ITA,349.005042,5.828658,,,,,,,10.2049999237061,
Ecuador,2018,5.973,0.889,1.33,0.736,0.556,0.114,0.12,ECU,38.245122,2.247641,,,,,,,3.91000008583069,
Belize,2018,5.956,0.807,1.101,0.474,0.593,0.183,0.089,BLZ,0.60456,1.582344,,,,,,,9.36800003051758,
Lithuania,2018,5.952,1.197,1.527,0.716,0.35,0.026,0.006,LTU,13.691349,4.760341,,,,,,,6.00699996948242,
Slovenia,2018,5.948,1.219,1.506,0.856,0.633,0.16,0.051,SVN,14.526712,6.898023,,,,,,,5.51000022888184,
Romania,2018,5.945,1.116,1.219,0.726,0.528,0.088,0.001,ROU,80.516214,4.106549,,,,,,,4.29500007629395,
Latvia,2018,5.933,1.148,1.454,0.671,0.363,0.092,0.066,LVA,7.859363,4.060364,,,,,,,7.85699987411499,
Japan,2018,5.915,1.294,1.462,0.988,0.553,0.079,0.15,JPN,1143.411908,9.056307,,,,,,,2.4449999332428,
Mauritius,2018,5.891,1.09,1.387,0.684,0.584,0.245,0.05,MUS,4.514048,3.484726,,,,,,,6.86700010299683,
Jamaica,2018,5.89,0.819,1.493,0.693,0.575,0.096,0.031,JAM,8.086434,2.875856,,,,,,,9.44499969482422,
South Korea,2018,5.875,1.266,1.204,0.955,0.244,0.175,0.051,KOR,670.168699,12.968438,,,,,,,3.79500007629395,
Northern Cyprus,2018,5.835,1.229,1.211,0.909,0.495,0.179,0.154,CYP,7.342546,6.024253,,,,,,,8.10900020599365,
Russia,2018,5.81,1.151,1.479,0.599,0.399,0.065,0.025,RUS,1700.45284,11.674741,,,,,,,4.74399995803833,
Kazakhstan,2018,5.79,1.143,1.516,0.631,0.454,0.148,0.121,KAZ,331.8207,17.899392,,,,,,,4.88500022888184,
Cyprus,2018,5.762,1.229,1.191,0.909,0.423,0.202,0.035,CYP,7.342546,6.024253,,,,,,,8.10900020599365,
Bolivia,2018,5.752,0.751,1.223,0.508,0.606,0.141,0.054,BOL,23.798963,2.050414,,,,,,,3.25799989700317,
Estonia,2018,5.739,1.2,1.532,0.737,0.553,0.086,0.174,EST,17.935074,13.565103,,,,,,,5.50799989700317,
Paraguay,2018,5.681,0.835,1.522,0.615,0.541,0.162,0.074,PRY,8.508181,1.320464,,,,,,,4.71199989318848,
Peru,2018,5.663,0.934,1.249,0.674,0.53,0.092,0.034,PER,55.163082,1.712929,,,,,,,2.84400010108948,
Kosovo,2018,5.662,0.855,1.23,0.578,0.448,0.274,0.023,XKX,,,,,,,,,,
Moldova,2018,5.64,0.657,1.301,0.62,0.232,0.171,0.0,MDA,5.44545,1.733206,,,,,,,3.41100001335144,
Turkmenistan,2018,5.636,1.016,1.533,0.517,0.417,0.199,0.037,TKM,73.252038,12.077698,,,,,,,3.78299999237061,
Hungary,2018,5.62,1.171,1.401,0.732,0.259,0.061,0.022,HUN,49.463319,5.059483,,,,,,,3.66300010681152,
Libya,2018,5.566,0.985,1.35,0.553,0.496,0.116,0.148,LBY,54.0158,8.338612,,,,,,,17.2870006561279,
Philippines,2018,5.524,0.775,1.312,0.513,0.643,0.12,0.105,PHL,141.824052,1.306305,,,,,,,2.51500010490417,
Honduras,2018,5.504,0.62,1.205,0.622,0.459,0.197,0.074,HND,9.861259,1.006986,,,,,,,4.07600021362305,
Belarus,2018,5.483,1.039,1.498,0.7,0.307,0.101,0.154,BLR,62.094328,6.404399,,,,,,,5.70800018310547,
Turkey,2018,5.483,1.148,1.38,0.686,0.324,0.106,0.109,TUR,422.568908,5.102916,,,,,,,10.8950004577637,
Pakistan,2018,5.472,0.652,0.81,0.424,0.334,0.216,0.113,PAK,205.060928,0.933234,,,,,,,3.03800010681152,
Hong Kong,2018,5.43,1.405,1.29,1.03,0.524,0.246,0.291,HKG,42.600628,5.694087,,,,,,,2.77800011634827,
Portugal,2018,5.41,1.188,1.429,0.884,0.562,0.055,0.017,PRT,51.459107,5.000965,,,,,,,6.8600001335144,
Serbia,2018,5.398,0.975,1.369,0.685,0.288,0.134,0.043,SRB,44.320356,5.961991,,,,,,,13.5100002288818,
Greece,2018,5.358,1.154,1.202,0.879,0.131,0.0,0.044,GRC,71.78199,6.750697,,,,,,,19.2070007324219,
Lebanon,2018,5.358,0.965,1.179,0.785,0.503,0.214,0.136,LBN,26.202854,4.40322,,,,,,,6.16699981689453,
Montenegro,2018,5.347,1.017,1.279,0.729,0.259,0.111,0.081,MNE,2.39992,3.800619,,,,,,,15.4619998931885,
Croatia,2018,5.321,1.115,1.161,0.737,0.38,0.12,0.039,HRV,17.724152,4.260117,,,,,,,8.85000038146973,
Dominican Republic,2018,5.302,0.982,1.441,0.614,0.578,0.12,0.106,DOM,25.756241,2.392473,,,,,,,5.8289999961853,
Algeria,2018,5.295,0.979,1.154,0.687,0.077,0.055,0.135,DZA,173.911594,4.147961,,,,,,,12.1450004577637,
Morocco,2018,5.254,0.779,0.797,0.669,0.46,0.026,0.074,MAR,63.010039,1.75381,,,,,,,9.03999996185303,
China,2018,5.246,0.989,1.142,0.799,0.597,0.029,0.103,CHN,10353.876989,7.306542,,,,,,,4.41699981689453,
Azerbaijan,2018,5.201,1.024,1.161,0.603,0.43,0.031,0.176,AZE,34.575818,3.405638,,,,,,,5.21999979019165,
Tajikistan,2018,5.199,0.474,1.166,0.598,0.292,0.187,0.034,TJK,9.108296,0.997827,,,,,,,10.9219999313354,
Macedonia,2018,5.185,0.959,1.239,0.691,0.394,0.173,0.052,MKD,7.031216,3.326826,,,,,,,21.5520000457764,
Jordan,2018,5.161,0.822,1.265,0.645,0.468,0.13,0.134,JOR,24.959567,2.386223,,,,,,,15.0249996185303,
Nigeria,2018,5.155,0.689,1.172,0.048,0.462,0.201,0.032,NGA,105.230432,0.530428,,,,,,,6.02600002288818,
Kyrgyzstan,2018,5.131,0.53,1.416,0.594,0.54,0.281,0.035,KGZ,11.104531,1.784292,,,,,,,7.17000007629395,
Bosnia and Herzegovina,2018,5.129,0.915,1.078,0.758,0.28,0.216,0.0,BIH,22.075036,6.492411,,,,,,,20.8390007019043,
Mongolia,2018,5.125,0.914,1.517,0.575,0.395,0.253,0.032,MNG,45.315639,14.322303,,,,,,,6.32000017166138,
Vietnam,2018,5.103,0.715,1.365,0.702,0.618,0.177,0.079,VNM,274.223081,2.889164,,,,,,,1.89100003242493,
Indonesia,2018,5.093,0.899,1.215,0.522,0.538,0.484,0.018,IDN,603.657099,2.260322,,,,,,,4.30000019073486,
Bhutan,2018,5.082,0.796,1.335,0.527,0.541,0.364,0.171,BTN,1.349379,1.770616,,,,,,,2.19700002670288,
Somalia,2018,4.982,0.0,0.712,0.115,0.674,0.238,0.282,SOM,0.637536,0.041369,,,,,,,13.956000328064,
Cameroon,2018,4.975,0.535,0.891,0.182,0.454,0.183,0.043,CMR,9.633858,0.384175,,,,,,,3.36100006103516,
Bulgaria,2018,4.933,1.054,1.515,0.712,0.359,0.064,0.009,BGR,43.616065,6.128063,,,,,,,5.26100015640259,
Nepal,2018,4.88,0.425,1.228,0.539,0.526,0.302,0.078,NPL,14.833215,0.520341,,,,,,,1.26400005817413,
Venezuela,2018,4.806,0.996,1.469,0.657,0.133,0.056,0.052,VEN,102.67186,3.442401,,,,,,,8.36499977111816,
Gabon,2018,4.758,1.036,1.164,0.404,0.356,0.032,0.052,GAB,5.992046,2.733583,,,,,,,19.488000869751,
Palestinian Territories,2018,4.743,0.642,1.217,0.602,0.266,0.086,0.076,PSE,2.959142,0.615776,,,,,,,30.181999206543,
South Africa,2018,4.724,0.94,1.41,0.33,0.516,0.103,0.056,ZAF,435.237182,7.590512,,,,,,,26.9580001831055,
Iran,2018,4.707,1.059,0.771,0.691,0.459,0.282,0.129,IRN,700.937563,8.186843,,,,,,,11.9949998855591,
Ivory Coast,2018,4.671,0.541,0.872,0.08,0.467,0.146,0.103,CIV,10.352442,0.406074,,,,,,,2.48000001907349,
Ghana,2018,4.657,0.592,0.896,0.337,0.499,0.212,0.029,GHA,17.104952,0.554085,,,,,,,6.71000003814697,
Senegal,2018,4.631,0.429,1.117,0.433,0.406,0.138,0.082,SEN,11.330392,0.727477,,,,,,,6.46400022506714,
Laos,2018,4.623,0.72,1.034,0.441,0.626,0.23,0.174,LAO,20.558106,2.893468,,,,,,,0.609000027179718,
Tunisia,2018,4.592,0.9,0.906,0.69,0.271,0.04,0.063,TUN,29.996937,2.513771,,,,,,,15.4779996871948,
Albania,2018,4.586,0.916,0.817,0.79,0.419,0.149,0.032,ALB,4.984045,1.732368,,,,,,,13.8979997634888,
Sierra Leone,2018,4.571,0.256,0.813,0.0,0.355,0.238,0.053,SLE,1.036912,0.131901,,,,,,,4.31300020217896,
Congo (Brazzaville),2018,4.559,0.682,0.811,0.343,0.514,0.091,0.077,COG,6.59623,1.212306,,,,,,,10.3819999694824,
Bangladesh,2018,4.5,0.532,0.85,0.579,0.58,0.153,0.144,BGD,82.493721,0.503982,,,,,,,4.30800008773804,
Sri Lanka,2018,4.471,0.918,1.314,0.672,0.585,0.307,0.05,LKA,20.994533,0.972838,,,,,,,4.39900016784668,
Iraq,2018,4.456,1.01,0.971,0.536,0.304,0.148,0.095,IRQ,213.431081,5.258128,,,,,,,7.92799997329712,
Mali,2018,4.447,0.37,1.233,0.152,0.367,0.139,0.056,MLI,3.67462,0.184337,,,,,,,9.56900024414063,
Namibia,2018,4.441,0.874,1.281,0.365,0.519,0.051,0.064,NAM,4.15492,1.727129,,,,,,,23.0949993133545,
Cambodia,2018,4.433,0.549,1.088,0.457,0.696,0.256,0.065,KHM,14.388181,0.897845,,,,,,,1.04799997806549,
Burkina Faso,2018,4.424,0.314,1.097,0.254,0.312,0.175,0.128,BFA,4.94786,0.242629,,,,,,,6.05900001525879,
Egypt,2018,4.419,0.885,1.025,0.553,0.312,0.092,0.107,EGY,243.907869,2.351129,,,,,,,11.4359998703003,
Mozambique,2018,4.417,0.198,0.902,0.173,0.531,0.206,0.158,MOZ,7.079789,0.240614,,,,,,,3.17199993133545,
Kenya,2018,4.41,0.493,1.048,0.454,0.504,0.352,0.055,KEN,18.169173,0.363723,,,,,,,9.3129997253418,
Zambia,2018,4.377,0.562,1.047,0.295,0.503,0.221,0.082,ZMB,7.412041,0.415569,,,,,,,7.20900011062622,
Mauritania,2018,4.356,0.557,1.245,0.292,0.129,0.134,0.093,MRT,3.664324,0.858012,,,,,,,10.3050003051758,
Ethiopia,2018,4.35,0.308,0.95,0.391,0.452,0.22,0.146,ETH,15.808036,0.142249,,,,,,,1.80900001525879,
Georgia,2018,4.34,0.853,0.592,0.643,0.375,0.038,0.215,GEO,10.062534,2.667462,,,,,,,14.1059999465942,
Armenia,2018,4.321,0.816,0.99,0.666,0.26,0.077,0.028,ARM,5.825786,2.053823,,,,,,,17.7119998931885,
Myanmar,2018,4.308,0.682,1.174,0.429,0.58,0.598,0.178,MMR,34.783468,0.660454,,,,,,,1.56400001049042,
Chad,2018,4.301,0.358,0.907,0.053,0.189,0.181,0.06,TCD,2.006755,0.128603,,,,,,,2.22900009155273,
Congo (Kinshasa),2018,4.245,0.069,1.136,0.204,0.312,0.197,0.052,COD,2.47199,0.028385,,,,,,,4.15500020980835,
India,2018,4.19,0.721,0.747,0.485,0.539,0.172,0.093,IND,2600.446463,1.899518,,,,,,,2.55100011825562,
Niger,2018,4.166,0.131,0.867,0.221,0.39,0.175,0.099,NER,1.792657,0.079402,,,,,,,0.273000001907349,
Uganda,2018,4.161,0.322,1.09,0.237,0.45,0.259,0.061,UGA,5.630826,0.135632,,,,,,,1.74199998378754,
Benin,2018,4.141,0.378,0.372,0.24,0.44,0.163,0.067,BEN,7.434497,0.622619,,,,,,,2.125,
Sudan,2018,4.139,0.605,1.24,0.312,0.016,0.134,0.082,SDN,21.864312,0.520591,,,,,,,12.8760004043579,
Ukraine,2018,4.103,0.793,1.413,0.609,0.163,0.187,0.011,UKR,231.674691,5.212386,,,,,,,9.38099956512451,
Togo,2018,3.999,0.259,0.474,0.253,0.434,0.158,0.101,TGO,2.207887,0.274385,,,,,,,1.66799998283386,
Guinea,2018,3.964,0.344,0.792,0.211,0.394,0.185,0.094,GIN,3.685984,0.29359,,,,,,,3.60700011253357,
Lesotho,2018,3.808,0.472,1.215,0.079,0.423,0.116,0.112,LSO,2.370608,1.078521,,,,,,,23.5960006713867,
Angola,2018,3.795,0.73,1.125,0.269,0.0,0.079,0.061,AGO,22.779499,0.728395,,,,,,,7.25299978256226,
Madagascar,2018,3.774,0.262,0.908,0.402,0.221,0.155,0.049,MDG,3.822318,0.142377,,,,,,,1.65900003910065,
Zimbabwe,2018,3.692,0.357,1.094,0.248,0.406,0.132,0.099,ZWE,11.795478,0.783639,,,,,,,4.91499996185303,
Afghanistan,2018,3.632,0.332,0.537,0.255,0.085,0.191,0.036,AFG,10.818048,0.294876,,,,,,,1.54200005531311,
Botswana,2018,3.59,1.017,1.174,0.417,0.557,0.042,0.092,BWA,7.504259,3.061203,,,,,,,17.9409999847412,
Malawi,2018,3.587,0.186,0.541,0.306,0.531,0.21,0.08,MWI,1.570154,0.085484,,,,,,,5.42999982833862,
Haiti,2018,3.582,0.315,0.714,0.289,0.025,0.392,0.104,HTI,3.371393,0.306145,,,,,,,13.5260000228882,
Liberia,2018,3.495,0.076,0.858,0.267,0.419,0.206,0.03,LBR,1.081641,0.221222,,,,,,,2.03299999237061,
Syria,2018,3.462,0.689,0.382,0.539,0.088,0.376,0.144,SYR,30.229894,1.563605,,,,,,,8.11999988555908,
Rwanda,2018,3.408,0.332,0.896,0.4,0.636,0.2,0.444,RWA,1.281262,0.102241,,,,,,,0.971000015735626,
Yemen,2018,3.355,0.442,1.073,0.343,0.244,0.083,0.064,YEM,10.474176,0.340175,,,,,,,12.9340000152588,
Tanzania,2018,3.303,0.455,0.991,0.381,0.481,0.27,0.097,TZA,11.787107,0.20291,,,,,,,1.932000041008,
South Sudan,2018,3.254,0.337,0.608,0.177,0.112,0.224,0.106,SSD,1.498576,0.144159,,,,,,,12.6960000991821,
Central African Republic,2018,3.083,0.024,0.0,0.01,0.305,0.218,0.038,CAF,0.21984,0.04315,,,,,,,6.48299980163574,
Burundi,2018,2.905,0.091,0.627,0.145,0.065,0.149,0.076,BDI,0.683828,0.059497,,,,,,,1.52799999713898,
Finland,2019,7.769,1.34,1.587,0.986,0.596,0.153,0.393,FIN,42.381841,7.675732,,,,,,,,
Denmark,2019,7.6,1.383,1.573,0.996,0.592,0.252,0.41,DNK,30.955444,5.340941,,,,,,,,
Norway,2019,7.554,1.488,1.582,1.028,0.603,0.271,0.341,NOR,42.784,8.000156,,,,,,,,
Iceland,2019,7.494,1.38,1.624,1.026,0.591,0.354,0.118,ISL,3.546263,9.829598,,,,,,,,
Netherlands,2019,7.488,1.396,1.522,0.999,0.557,0.322,0.298,NLD,153.032807,8.813598,,,,,,,,
Switzerland,2019,7.48,1.452,1.526,1.052,0.572,0.263,0.343,CHE,36.733064,4.283446,,,,,,,,
Sweden,2019,7.343,1.387,1.487,1.009,0.574,0.267,0.373,SWE,40.982492,3.991313,,,,,,,,
New Zealand,2019,7.307,1.303,1.557,1.026,0.585,0.33,0.38,NZL,37.121034,7.485537,,,,,,,,
Canada,2019,7.278,1.365,1.505,1.039,0.584,0.285,0.308,CAN,584.714184,15.582994,,,,,,,,
Austria,2019,7.246,1.376,1.475,1.016,0.532,0.244,0.226,AUT,67.936185,7.650523,,,,,,,,
Australia,2019,7.228,1.372,1.548,1.036,0.557,0.332,0.29,AUS,416.356588,16.419679,,,,,,,,
Costa Rica,2019,7.167,1.034,1.441,0.963,0.558,0.144,0.093,CRI,8.053606,1.583943,,,,,,,,
Israel,2019,7.139,1.276,1.455,1.029,0.371,0.261,0.082,ISR,58.645203,6.812936,,,,,,,,
Luxembourg,2019,7.09,1.609,1.479,1.012,0.526,0.194,0.316,LUX,9.751728,15.729279,,,,,,,,
United Kingdom,2019,7.054,1.333,1.538,0.996,0.45,0.348,0.278,GBR,364.753306,5.462124,,,,,,,,
Ireland,2019,7.021,1.499,1.553,0.999,0.516,0.298,0.31,IRL,37.325663,7.623676,,,,,,,,
Germany,2019,6.985,1.373,1.454,0.987,0.495,0.261,0.265,DEU,707.149948,8.504699,,,,,,,,
Belgium,2019,6.923,1.356,1.504,0.986,0.473,0.16,0.21,BEL,99.432619,8.638376,,,,,,,,
United States,2019,6.892,1.433,1.457,0.874,0.454,0.28,0.128,USA,5259.143836,15.730884,,,,,,,,
Czech Republic,2019,6.852,1.269,1.487,0.92,0.457,0.046,0.036,CZE,101.012964,9.586619,,,,,,,,
United Arab Emirates,2019,6.825,1.503,1.31,0.825,0.598,0.262,0.182,ARE,208.495709,22.633898,,,,,,,,
Malta,2019,6.726,1.3,1.52,0.999,0.564,0.375,0.151,MLT,1.649193,3.274579,,,,,,,,
Mexico,2019,6.595,1.07,1.323,0.861,0.433,0.074,0.073,MEX,472.191499,3.774956,,,,,,,,
France,2019,6.592,1.324,1.472,1.045,0.436,0.111,0.183,FRA,316.386776,4.912857,,,,,,,,
Taiwan,2019,6.446,1.368,1.43,0.914,0.351,0.242,0.097,TWN,273.515,11.502987,,,,,,,,
Chile,2019,6.444,1.159,1.369,0.92,0.357,0.187,0.056,CHL,91.961935,4.830064,,,,,,,,
Guatemala,2019,6.436,0.8,1.269,0.746,0.535,0.175,0.078,GTM,19.761452,1.155212,,,,,,,,
Saudi Arabia,2019,6.375,1.403,1.357,0.795,0.439,0.08,0.132,SAU,656.481441,18.323466,,,,,,,,
Qatar,2019,6.374,1.684,1.313,0.871,0.555,0.22,0.167,QAT,101.152287,36.032711,,,,,,,,
Spain,2019,6.354,1.286,1.484,1.062,0.362,0.153,0.079,ESP,251.825149,5.343047,,,,,,,,
Panama,2019,6.321,1.149,1.442,0.91,0.516,0.109,0.054,PAN,13.419543,3.170571,,,,,,,,
Brazil,2019,6.3,1.004,1.439,0.802,0.39,0.099,0.086,BRA,475.104581,2.243357,,,,,,,,
Uruguay,2019,6.293,1.124,1.465,0.891,0.523,0.127,0.15,URY,6.489942,1.89299,,,,,,,,
Singapore,2019,6.262,1.572,1.463,1.141,0.556,0.271,0.453,SGP,29.91656,5.099641,,,,,,,,
El Salvador,2019,6.253,0.794,1.242,0.789,0.43,0.093,0.074,SLV,7.422948,1.181957,,,,,,,,
Italy,2019,6.223,1.294,1.488,1.039,0.231,0.158,0.03,ITA,339.233207,5.679641,,,,,,,,
Bahrain,2019,6.199,1.362,1.368,0.871,0.536,0.255,0.11,BHR,37.813682,25.307178,,,,,,,,
Slovakia,2019,6.198,1.246,1.504,0.881,0.334,0.121,0.014,SVK,33.776188,6.193007,,,,,,,,
Trinidad & Tobago,2019,6.192,1.231,1.477,0.713,0.489,0.185,0.016,TTO,40.768202,26.82198,,,,,,,,
Poland,2019,6.182,1.206,1.438,0.884,0.483,0.117,0.05,POL,318.487666,8.273782,,,,,,,,
Uzbekistan,2019,6.174,0.745,1.529,0.756,0.631,0.322,0.24,UZB,118.797933,3.602454,,,,,,,,
Lithuania,2019,6.149,1.238,1.515,0.818,0.291,0.043,0.042,LTU,13.923306,4.886943,,,,,,,,
Colombia,2019,6.125,0.985,1.41,0.841,0.47,0.099,0.034,COL,96.438172,1.921561,,,,,,,,
Slovenia,2019,6.118,1.258,1.523,0.953,0.564,0.144,0.057,SVN,14.048142,6.648746,,,,,,,,
Nicaragua,2019,6.105,0.694,1.325,0.835,0.435,0.2,0.127,NIC,5.219314,0.783219,,,,,,,,
Kosovo,2019,6.1,0.882,1.232,0.758,0.489,0.262,0.006,XKX,,,,,,,,,,
Argentina,2019,6.086,1.092,1.432,0.881,0.471,0.066,0.05,ARG,178.511615,3.989486,,,,,,,,
Romania,2019,6.07,1.162,1.232,0.825,0.462,0.083,0.005,ROU,77.030616,3.945389,,,,,,,,
Cyprus,2019,6.046,1.263,1.223,1.042,0.406,0.19,0.041,CYP,7.343176,5.975717,,,,,,,,
Ecuador,2019,6.028,0.912,1.312,0.868,0.498,0.126,0.087,ECU,40.264468,2.321556,,,,,,,,
Kuwait,2019,6.021,1.5,1.319,0.808,0.493,0.142,0.097,KWT,104.360612,23.49882,,,,,,,,
Thailand,2019,6.008,1.05,1.409,0.828,0.557,0.359,0.028,THA,290.239228,4.070233,,,,,,,,
Latvia,2019,5.94,1.187,1.465,0.812,0.264,0.075,0.064,LVA,7.648673,3.990844,,,,,,,,
South Korea,2019,5.895,1.301,1.219,1.036,0.159,0.175,0.056,KOR,646.102263,12.472095,,,,,,,,
Estonia,2019,5.893,1.237,1.528,0.874,0.495,0.103,0.161,EST,12.38019,9.329183,,,,,,,,
Jamaica,2019,5.89,0.831,1.478,0.831,0.49,0.107,0.028,JAM,7.823415,2.7804,,,,,,,,
Mauritius,2019,5.888,1.12,1.402,0.798,0.498,0.215,0.06,MUS,4.521376,3.487965,,,,,,,,
Japan,2019,5.886,1.327,1.419,1.088,0.445,0.069,0.14,JPN,1106.015486,8.792438,,,,,,,,
Honduras,2019,5.86,0.642,1.236,0.828,0.507,0.246,0.078,HND,11.232139,1.127857,,,,,,,,
Kazakhstan,2019,5.809,1.173,1.508,0.729,0.41,0.146,0.096,KAZ,297.569458,15.866768,,,,,,,,
Bolivia,2019,5.779,0.776,1.209,0.706,0.511,0.137,0.064,BOL,23.239274,1.973223,,,,,,,,
Hungary,2019,5.758,1.201,1.41,0.828,0.199,0.081,0.02,HUN,49.234646,5.038444,,,,,,,,
Paraguay,2019,5.743,0.855,1.475,0.777,0.514,0.184,0.08,PRY,8.244362,1.262531,,,,,,,,
